circuit_depth,gate_count,error_tolerance,job_type,priority_level,max_wait_time,backend_name,queue,success_rate,wait_time,status,avg_error,avg_noise,ai_confidence,processor_desc,suitability
130,335,0.0454,VQE,Medium,161,ibm_marrakesh,273,0.932,362.84,Online,0.000924,0.003132,0.931,Heron r2,0.295
106,577,0.0053,BellState,Medium,590,ibm_torino,215,0.802,319.36,Online,0.001211,0.019168,0.792,Heron r1,0.849
180,103,0.0199,VQE,Low,493,ibm_fez,380,0.951,248.7,Online,0.00129,0.004795,0.752,Heron r2,0.635
177,938,0.0349,QAOA,Low,231,ibm_marrakesh,247,0.848,428.22,Online,0.000992,0.003044,0.807,Heron r2,0.433
50,479,0.043,VQE,Low,50,ibm_torino,169,0.891,113.58,Online,0.001191,0.020056,0.71,Heron r1,0.351
92,364,0.0352,QuantumFourier,High,252,ibm_marrakesh,249,0.8,431.59,Online,0.000969,0.003219,0.97,Heron r2,0.419
28,1533,0.0262,Grover,Medium,362,ibm_fez,73,0.839,121.91,Online,0.001259,0.004744,0.964,Heron r2,0.6
158,436,0.0031,VQE,Low,536,ibm_marrakesh,274,0.941,429.7,Online,0.000974,0.003161,0.896,Heron r2,0.89
103,1476,0.013,BellState,Low,117,ibm_marrakesh,68,0.955,94.21,Online,0.00096,0.003202,0.985,Heron r2,0.805
152,440,0.0475,BellState,Low,36,ibm_torino,23,0.974,41.74,Online,0.001142,0.020737,0.939,Heron r1,0.34
138,379,0.0138,QAOA,Low,238,ibm_brisbane,94,0.976,131.88,Online,0.00068,0.002854,0.822,Eagle r3,0.788
61,1804,0.0251,QAOA,Low,583,ibm_torino,363,0.877,456.62,Online,0.001233,0.020534,0.937,Heron r1,0.551
85,1715,0.0131,VQE,High,423,ibm_fez,342,0.966,654.94,Online,0.001248,0.004371,0.943,Heron r2,0.742
85,1666,0.0022,QuantumFourier,High,387,ibm_torino,302,0.92,393.67,Online,0.001162,0.019931,0.823,Heron r1,0.894
182,1840,0.0309,Grover,Low,598,ibm_brisbane,153,0.805,199.22,Online,0.000683,0.002932,0.833,Eagle r3,0.5
141,1112,0.0289,Grover,Medium,40,ibm_torino,280,0.964,148.71,Online,0.001165,0.020635,0.743,Heron r1,0.535
184,718,0.0472,Grover,High,184,ibm_kingston,139,0.826,234.2,Online,0.000935,0.003844,0.834,Heron r2,0.283
19,186,0.0116,QAOA,Medium,368,ibm_fez,202,0.824,248.02,Online,0.001327,0.00477,0.946,Heron r2,0.77
112,712,0.0436,Grover,Medium,348,ibm_kingston,198,0.975,300.85,Online,0.000996,0.003787,0.941,Heron r2,0.349
111,940,0.0439,QuantumFourier,Low,367,ibm_kingston,385,0.803,570.82,Online,0.000987,0.003851,0.982,Heron r2,0.264
170,1680,0.0386,BellState,Low,193,ibm_marrakesh,290,0.914,281.49,Online,0.000969,0.003044,0.832,Heron r2,0.383
77,370,0.0441,Grover,Medium,396,ibm_pittsburgh,279,0.761,485.49,Online,0.000801,0.004532,0.911,Heron r3,0.276
16,1039,0.0169,QuantumFourier,Low,275,ibm_torino,2,0.931,3.19,Online,0.001193,0.019504,0.834,Heron r1,0.766
99,243,0.0407,Grover,High,49,ibm_marrakesh,110,0.937,196.43,Online,0.000907,0.003263,0.769,Heron r2,0.403
150,1095,0.0489,BellState,Low,572,ibm_kingston,150,0.772,259.05,Online,0.000951,0.00381,0.78,Heron r2,0.246
69,389,0.0388,Grover,Medium,440,ibm_marrakesh,238,0.978,214.34,Online,0.000944,0.00335,0.746,Heron r2,0.406
100,581,0.013,QuantumFourier,Low,354,ibm_fez,323,0.818,336.06,Online,0.001302,0.004667,0.946,Heron r2,0.719
65,1211,0.0224,QuantumFourier,Low,434,ibm_brisbane,164,0.857,255.51,Online,0.000732,0.003011,0.836,Eagle r3,0.627
149,1030,0.0446,VQE,High,493,ibm_pittsburgh,187,0.911,341.4,Online,0.000775,0.004436,0.799,Heron r3,0.322
57,1093,0.039,QuantumFourier,Medium,295,ibm_torino,244,0.819,463.63,Online,0.001233,0.019776,0.815,Heron r1,0.374
93,1433,0.0042,QuantumFourier,High,414,ibm_fez,112,0.83,142.85,Online,0.001358,0.004436,0.857,Heron r2,0.898
149,1930,0.0267,QuantumFourier,High,206,ibm_brisbane,314,0.795,234.7,Online,0.000717,0.002941,0.81,Eagle r3,0.517
184,1194,0.0409,VQE,Low,194,ibm_fez,0,0.84,0.0,Online,0.001335,0.00445,0.797,Heron r2,0.414
78,1104,0.0224,BellState,High,531,ibm_pittsburgh,315,0.886,348.87,Online,0.000793,0.004414,0.868,Heron r3,0.596
111,848,0.0464,QAOA,Low,402,ibm_brisbane,226,0.889,254.95,Online,0.000687,0.003082,0.798,Eagle r3,0.281
169,1021,0.0406,BellState,Medium,165,ibm_marrakesh,45,0.915,30.32,Online,0.000971,0.003332,0.946,Heron r2,0.417
19,1389,0.031,QuantumFourier,High,321,ibm_marrakesh,319,0.929,558.48,Online,0.000987,0.003337,0.913,Heron r2,0.486
128,255,0.007,Grover,High,146,ibm_torino,322,0.93,500.05,Online,0.001208,0.019524,0.837,Heron r1,0.824
140,1895,0.0023,QuantumFourier,Medium,400,ibm_torino,24,0.78,16.81,Online,0.001222,0.019776,0.96,Heron r1,0.935
121,404,0.0143,VQE,High,368,ibm_fez,129,0.776,79.04,Online,0.001293,0.004733,0.769,Heron r2,0.741
134,652,0.0201,VQE,Low,509,ibm_torino,97,0.933,144.05,Online,0.001167,0.020154,0.797,Heron r1,0.697
17,854,0.0107,QAOA,Low,382,ibm_fez,345,0.915,350.56,Online,0.001244,0.00472,0.877,Heron r2,0.764
45,1586,0.0045,Grover,Low,583,ibm_pittsburgh,68,0.778,103.92,Online,0.000785,0.004494,0.736,Heron r3,0.887
198,1545,0.002,BellState,High,225,ibm_brisbane,338,0.799,261.77,Online,0.00073,0.002947,0.986,Eagle r3,0.858
54,1144,0.0464,VQE,Low,305,ibm_kingston,6,0.88,8.97,Online,0.000941,0.003597,0.968,Heron r2,0.338
113,1304,0.0429,QuantumFourier,Low,227,ibm_marrakesh,342,0.946,540.41,Online,0.000957,0.003351,0.968,Heron r2,0.317
75,1156,0.0335,BellState,Medium,578,ibm_pittsburgh,99,0.918,149.55,Online,0.00075,0.004672,0.9,Heron r3,0.5
63,541,0.0141,VQE,Low,597,ibm_marrakesh,72,0.764,70.09,Online,0.000979,0.003283,0.977,Heron r2,0.751
52,1050,0.0478,Grover,Medium,556,ibm_torino,151,0.933,221.9,Online,0.001185,0.020284,0.716,Heron r1,0.296
153,1350,0.0485,VQE,High,504,ibm_torino,139,0.823,198.22,Online,0.001188,0.019672,0.82,Heron r1,0.267
178,608,0.0159,Grover,Medium,380,ibm_brisbane,352,0.773,639.66,Online,0.000721,0.003042,0.703,Eagle r3,0.654
193,1691,0.029,VQE,Low,196,ibm_marrakesh,36,0.766,54.75,Online,0.000976,0.003094,0.845,Heron r2,0.552
188,1158,0.0348,Grover,Medium,582,ibm_kingston,340,0.806,448.11,Online,0.000942,0.00353,0.958,Heron r2,0.402
44,834,0.0326,QAOA,Low,525,ibm_brisbane,186,0.78,315.02,Online,0.000677,0.002961,0.755,Eagle r3,0.463
53,1931,0.0268,QuantumFourier,Medium,465,ibm_torino,16,0.857,28.94,Online,0.001156,0.019282,0.765,Heron r1,0.608
131,1080,0.0245,Grover,High,239,ibm_torino,311,0.974,534.38,Online,0.001177,0.019358,0.949,Heron r1,0.591
71,269,0.0409,QAOA,Medium,239,ibm_fez,399,0.86,552.02,Online,0.001285,0.004665,0.705,Heron r2,0.318
16,1286,0.0173,QAOA,Low,463,ibm_fez,324,0.771,318.95,Online,0.001338,0.004809,0.757,Heron r2,0.65
20,483,0.0495,VQE,Low,476,ibm_marrakesh,193,0.954,187.4,Online,0.00093,0.003341,0.873,Heron r2,0.263
166,954,0.0322,VQE,Low,540,ibm_pittsburgh,332,0.773,277.68,Online,0.000785,0.004441,0.966,Heron r3,0.432
175,1012,0.0471,BellState,Low,202,ibm_marrakesh,235,0.931,257.79,Online,0.000926,0.003222,0.761,Heron r2,0.281
100,1977,0.0254,VQE,High,34,ibm_pittsburgh,81,0.767,96.68,Online,0.000807,0.004452,0.983,Heron r3,0.589
82,1238,0.0466,Grover,Low,544,ibm_pittsburgh,209,0.897,280.54,Online,0.000746,0.004562,0.982,Heron r3,0.285
103,1631,0.0231,QAOA,Medium,112,ibm_torino,384,0.843,195.66,Online,0.001217,0.020302,0.91,Heron r1,0.566
33,1138,0.0165,QuantumFourier,Low,376,ibm_pittsburgh,171,0.926,120.57,Online,0.000814,0.00441,0.705,Heron r3,0.723
197,1400,0.0011,QuantumFourier,Low,452,ibm_marrakesh,24,0.877,41.84,Online,0.000989,0.003094,0.862,Heron r2,0.968
34,539,0.0238,QAOA,Medium,69,ibm_marrakesh,375,0.772,361.43,Online,0.000947,0.003168,0.811,Heron r2,0.541
163,1281,0.0122,QAOA,Low,264,ibm_brisbane,52,0.849,63.62,Online,0.000714,0.002854,0.71,Eagle r3,0.796
162,1789,0.0388,Grover,Medium,592,ibm_pittsburgh,116,0.918,150.17,Online,0.000817,0.004753,0.968,Heron r3,0.423
137,1362,0.035,QuantumFourier,Medium,379,ibm_kingston,248,0.943,184.25,Online,0.000946,0.00365,0.931,Heron r2,0.45
83,1133,0.0413,VQE,Low,595,ibm_pittsburgh,51,0.871,74.24,Online,0.000759,0.004509,0.834,Heron r3,0.394
91,484,0.0204,VQE,High,126,ibm_marrakesh,84,0.827,140.05,Online,0.000972,0.003211,0.984,Heron r2,0.672
149,398,0.0467,QuantumFourier,Medium,120,ibm_pittsburgh,60,0.979,107.22,Online,0.000744,0.004559,0.77,Heron r3,0.337
143,870,0.0025,BellState,Medium,415,ibm_torino,230,0.806,209.27,Online,0.00117,0.01964,0.7,Heron r1,0.885
169,1883,0.042,QuantumFourier,High,58,ibm_brisbane,277,0.917,418.1,Online,0.000689,0.002982,0.883,Eagle r3,0.336
178,382,0.0088,VQE,High,233,ibm_fez,85,0.795,56.09,Online,0.001335,0.004746,0.922,Heron r2,0.833
197,1137,0.0348,QAOA,Low,440,ibm_fez,357,0.811,611.88,Online,0.001289,0.004451,0.938,Heron r2,0.404
96,247,0.023,QuantumFourier,Low,581,ibm_pittsburgh,120,0.848,234.7,Online,0.000745,0.00476,0.942,Heron r3,0.628
141,1927,0.0194,VQE,Low,444,ibm_pittsburgh,274,0.878,456.41,Online,0.000812,0.004421,0.823,Heron r3,0.647
162,1016,0.0287,VQE,High,308,ibm_kingston,362,0.921,328.58,Online,0.000979,0.003812,0.822,Heron r2,0.506
191,1194,0.0254,BellState,High,203,ibm_brisbane,334,0.785,268.63,Online,0.00073,0.003028,0.989,Eagle r3,0.528
24,1068,0.0108,QuantumFourier,High,179,ibm_fez,350,0.956,477.65,Online,0.001268,0.00474,0.708,Heron r2,0.77
47,1575,0.0365,VQE,Medium,148,ibm_kingston,98,0.819,59.02,Online,0.000974,0.003578,0.793,Heron r2,0.442
147,538,0.0335,Grover,High,524,ibm_brisbane,358,0.905,272.41,Online,0.000676,0.002852,0.957,Eagle r3,0.432
96,109,0.0255,BellState,Medium,289,ibm_kingston,11,0.917,17.79,Online,0.000993,0.003728,0.819,Heron r2,0.638
123,1717,0.0124,QAOA,Medium,416,ibm_torino,226,0.769,224.34,Online,0.001232,0.019258,0.709,Heron r1,0.741
151,559,0.0124,Grover,Medium,422,ibm_pittsburgh,354,0.957,208.38,Online,0.000809,0.00437,0.889,Heron r3,0.741
109,1647,0.0201,QuantumFourier,Low,279,ibm_fez,102,0.83,139.67,Online,0.001259,0.004499,0.947,Heron r2,0.677
110,1916,0.0172,BellState,Low,522,ibm_brisbane,294,0.93,304.74,Online,0.000715,0.003072,0.825,Eagle r3,0.682
174,957,0.0403,VQE,Medium,220,ibm_brisbane,248,0.801,311.29,Online,0.000701,0.00297,0.858,Eagle r3,0.344
150,535,0.0114,QAOA,High,204,ibm_marrakesh,320,0.938,616.02,Online,0.000942,0.003213,0.737,Heron r2,0.761
166,1664,0.0293,QuantumFourier,Low,510,ibm_marrakesh,11,0.866,7.33,Online,0.000907,0.003347,0.875,Heron r2,0.573
196,1942,0.0358,Grover,Medium,65,ibm_kingston,108,0.893,115.5,Online,0.000962,0.00367,0.732,Heron r2,0.464
80,108,0.0032,Grover,Low,119,ibm_marrakesh,1,0.774,0.99,Online,0.000963,0.003209,0.826,Heron r2,0.923
192,746,0.0246,QuantumFourier,Medium,593,ibm_torino,37,0.8,27.23,Online,0.001185,0.019216,0.757,Heron r1,0.623
190,684,0.0064,VQE,Medium,373,ibm_pittsburgh,139,0.934,268.91,Online,0.000787,0.004822,0.775,Heron r3,0.873
50,1060,0.044,QAOA,Medium,433,ibm_kingston,239,0.946,453.34,Online,0.001028,0.003774,0.72,Heron r2,0.328
40,707,0.0167,Grover,Medium,560,ibm_torino,260,0.865,509.21,Online,0.001146,0.020417,0.896,Heron r1,0.69
121,1028,0.0281,Grover,Medium,112,ibm_kingston,30,0.951,23.96,Online,0.000992,0.003545,0.761,Heron r2,0.603
34,705,0.0409,QuantumFourier,Medium,420,ibm_marrakesh,277,0.832,261.12,Online,0.000908,0.003248,0.927,Heron r2,0.337
46,425,0.032,BellState,Low,49,ibm_torino,329,0.896,182.71,Online,0.00118,0.020026,0.866,Heron r1,0.465
115,680,0.0025,BellState,Low,562,ibm_pittsburgh,151,0.847,218.86,Online,0.000746,0.004754,0.847,Heron r3,0.907
73,1127,0.0284,QuantumFourier,Medium,47,ibm_torino,341,0.825,282.96,Online,0.001226,0.019638,0.906,Heron r1,0.499
188,857,0.0183,QAOA,High,452,ibm_pittsburgh,23,0.942,35.93,Online,0.000804,0.004591,0.735,Heron r3,0.738
116,1796,0.0452,QuantumFourier,Medium,296,ibm_torino,100,0.931,61.85,Online,0.001249,0.019109,0.808,Heron r1,0.346
197,333,0.0467,QuantumFourier,Low,487,ibm_marrakesh,212,0.846,364.41,Online,0.000912,0.003069,0.884,Heron r2,0.275
162,1938,0.0393,QuantumFourier,Low,518,ibm_brisbane,372,0.763,600.73,Online,0.000735,0.003075,0.859,Eagle r3,0.32
125,130,0.03,VQE,High,419,ibm_fez,197,0.795,166.78,Online,0.001326,0.004487,0.784,Heron r2,0.508
22,1306,0.0154,BellState,Medium,501,ibm_fez,110,0.935,143.51,Online,0.001278,0.004439,0.793,Heron r2,0.762
157,1907,0.0126,QAOA,Medium,294,ibm_brisbane,373,0.864,302.84,Online,0.000688,0.00312,0.947,Eagle r3,0.713
15,1918,0.0304,QuantumFourier,High,89,ibm_kingston,32,0.896,52.96,Online,0.001017,0.003786,0.769,Heron r2,0.56
53,316,0.036,Grover,Medium,390,ibm_brisbane,353,0.959,534.14,Online,0.000718,0.00305,0.832,Eagle r3,0.41
104,271,0.0489,BellState,Medium,423,ibm_torino,7,0.858,6.45,Online,0.001201,0.019597,0.746,Heron r1,0.302
14,469,0.0027,Grover,Low,445,ibm_torino,336,0.914,580.79,Online,0.001157,0.019191,0.947,Heron r1,0.877
140,1404,0.0094,VQE,Low,373,ibm_marrakesh,381,0.798,579.09,Online,0.000973,0.003057,0.968,Heron r2,0.746
139,806,0.0299,Grover,Low,425,ibm_pittsburgh,19,0.844,27.29,Online,0.000775,0.004505,0.86,Heron r3,0.556
145,1660,0.0206,BellState,Medium,410,ibm_kingston,104,0.959,152.57,Online,0.000935,0.003825,0.905,Heron r2,0.69
11,1174,0.0325,BellState,Medium,339,ibm_kingston,398,0.799,331.72,Online,0.001028,0.003515,0.819,Heron r2,0.42
143,955,0.0334,Grover,Medium,578,ibm_torino,120,0.819,135.31,Online,0.00124,0.019019,0.876,Heron r1,0.484
83,251,0.0052,QAOA,High,592,ibm_marrakesh,336,0.922,643.26,Online,0.000906,0.00325,0.833,Heron r2,0.84
71,1837,0.0407,BellState,High,517,ibm_fez,375,0.775,367.88,Online,0.001278,0.004477,0.951,Heron r2,0.309
139,1268,0.0167,QAOA,Low,290,ibm_torino,325,0.766,472.46,Online,0.00117,0.019527,0.765,Heron r1,0.655
152,1652,0.0395,Grover,Low,474,ibm_marrakesh,170,0.87,120.14,Online,0.000944,0.003241,0.928,Heron r2,0.392
114,561,0.0294,BellState,High,96,ibm_torino,74,0.815,40.75,Online,0.001142,0.020431,0.976,Heron r1,0.549
51,1218,0.0468,BellState,Low,399,ibm_marrakesh,232,0.977,151.36,Online,0.00097,0.003102,0.935,Heron r2,0.296
51,1553,0.014,VQE,High,529,ibm_kingston,111,0.842,162.36,Online,0.00102,0.003521,0.776,Heron r2,0.759
79,866,0.0107,BellState,Medium,474,ibm_marrakesh,370,0.887,703.46,Online,0.000984,0.003165,0.918,Heron r2,0.749
142,939,0.008,VQE,Low,408,ibm_brisbane,31,0.854,22.5,Online,0.000712,0.003073,0.956,Eagle r3,0.861
176,1192,0.0296,VQE,Low,330,ibm_brisbane,318,0.855,494.48,Online,0.000722,0.003047,0.922,Eagle r3,0.487
70,918,0.0247,QuantumFourier,Low,245,ibm_pittsburgh,76,0.828,94.11,Online,0.000768,0.004659,0.832,Heron r3,0.612
134,892,0.0458,VQE,High,140,ibm_torino,78,0.829,133.36,Online,0.001256,0.02066,0.951,Heron r1,0.323
121,1228,0.028,QuantumFourier,Medium,349,ibm_fez,45,0.961,46.97,Online,0.001289,0.00472,0.805,Heron r2,0.607
180,1537,0.0485,QAOA,High,212,ibm_torino,286,0.768,237.11,Online,0.001244,0.019119,0.837,Heron r1,0.221
72,193,0.017,BellState,Medium,460,ibm_fez,228,0.782,365.96,Online,0.001313,0.004802,0.943,Heron r2,0.68
89,465,0.008,QuantumFourier,Low,302,ibm_marrakesh,260,0.879,265.13,Online,0.000946,0.003217,0.834,Heron r2,0.812
35,1719,0.0361,Grover,High,119,ibm_torino,120,0.829,230.42,Online,0.001169,0.020661,0.723,Heron r1,0.447
66,464,0.0317,VQE,Medium,298,ibm_pittsburgh,185,0.78,354.95,Online,0.000762,0.004799,0.925,Heron r3,0.477
151,1862,0.0228,VQE,Medium,336,ibm_torino,182,0.93,156.37,Online,0.001225,0.020598,0.759,Heron r1,0.638
168,1061,0.0336,QuantumFourier,Low,283,ibm_marrakesh,301,0.784,554.6,Online,0.00099,0.003181,0.934,Heron r2,0.425
109,1111,0.0185,QuantumFourier,Medium,395,ibm_marrakesh,382,0.972,589.24,Online,0.000911,0.003185,0.952,Heron r2,0.653
91,893,0.0344,VQE,Low,479,ibm_torino,144,0.851,241.9,Online,0.001216,0.020707,0.756,Heron r1,0.47
103,1421,0.0424,Grover,Medium,263,ibm_torino,64,0.939,65.51,Online,0.001189,0.019271,0.809,Heron r1,0.395
86,1280,0.0358,VQE,Medium,487,ibm_kingston,221,0.876,361.06,Online,0.000979,0.003773,0.778,Heron r2,0.432
54,1794,0.039,QAOA,Low,587,ibm_brisbane,257,0.951,228.1,Online,0.000725,0.003073,0.824,Eagle r3,0.39
31,1165,0.0052,VQE,High,552,ibm_marrakesh,297,0.944,162.68,Online,0.000922,0.003333,0.911,Heron r2,0.855
73,1825,0.0371,QuantumFourier,Low,406,ibm_brisbane,261,0.776,207.5,Online,0.000698,0.003101,0.723,Eagle r3,0.38
130,233,0.041,BellState,High,119,ibm_torino,71,0.865,104.19,Online,0.001176,0.020575,0.959,Heron r1,0.398
52,1428,0.0166,Grover,Medium,53,ibm_kingston,28,0.814,14.39,Online,0.000944,0.00387,0.741,Heron r2,0.737
125,332,0.0147,BellState,High,424,ibm_marrakesh,144,0.873,265.06,Online,0.000945,0.003318,0.799,Heron r2,0.746
177,1107,0.033,VQE,High,379,ibm_fez,242,0.97,304.69,Online,0.001362,0.004573,0.74,Heron r2,0.491
157,617,0.0375,VQE,Medium,420,ibm_torino,351,0.917,181.69,Online,0.001199,0.020084,0.989,Heron r1,0.387
88,574,0.0459,Grover,Low,539,ibm_marrakesh,237,0.784,390.34,Online,0.000969,0.003047,0.975,Heron r2,0.269
151,776,0.0201,BellState,Medium,569,ibm_kingston,236,0.847,316.83,Online,0.000978,0.003773,0.889,Heron r2,0.643
111,1866,0.0043,BellState,Low,550,ibm_kingston,265,0.853,491.88,Online,0.000945,0.003523,0.9,Heron r2,0.857
102,212,0.0131,VQE,High,384,ibm_brisbane,139,0.932,253.52,Online,0.000727,0.00308,0.73,Eagle r3,0.778
84,1684,0.0046,VQE,High,174,ibm_fez,158,0.955,263.28,Online,0.001281,0.004398,0.853,Heron r2,0.905
67,401,0.04,Grover,Low,222,ibm_fez,385,0.909,358.17,Online,0.00125,0.004506,0.921,Heron r2,0.343
61,1446,0.0082,BellState,Low,65,ibm_fez,104,0.771,174.66,Online,0.001313,0.004586,0.955,Heron r2,0.832
81,1059,0.0425,BellState,Low,586,ibm_pittsburgh,217,0.866,424.06,Online,0.000792,0.004819,0.751,Heron r3,0.335
111,1712,0.0029,QAOA,Medium,596,ibm_fez,208,0.82,150.69,Online,0.001258,0.004428,0.728,Heron r2,0.889
24,1276,0.0011,VQE,Low,484,ibm_pittsburgh,272,0.807,383.78,Online,0.000759,0.004444,0.862,Heron r3,0.889
143,1315,0.0097,QuantumFourier,Medium,47,ibm_pittsburgh,11,0.891,19.39,Online,0.000756,0.004626,0.794,Heron r3,0.85
72,640,0.0318,Grover,Low,430,ibm_brisbane,158,0.899,310.77,Online,0.0007,0.002967,0.759,Eagle r3,0.505
95,147,0.009,VQE,High,427,ibm_kingston,194,0.955,216.79,Online,0.001027,0.003746,0.703,Heron r2,0.831
195,207,0.0298,VQE,Medium,172,ibm_brisbane,390,0.773,767.18,Online,0.000729,0.002855,0.817,Eagle r3,0.45
44,1247,0.0341,VQE,High,267,ibm_torino,247,0.94,135.05,Online,0.001198,0.02029,0.95,Heron r1,0.466
16,1101,0.0362,QuantumFourier,High,188,ibm_kingston,352,0.886,703.63,Online,0.000998,0.003828,0.898,Heron r2,0.396
64,815,0.0481,QuantumFourier,High,168,ibm_marrakesh,229,0.772,237.6,Online,0.000983,0.003095,0.745,Heron r2,0.238
25,921,0.0297,Grover,Low,543,ibm_pittsburgh,349,0.811,523.64,Online,0.000775,0.004429,0.964,Heron r3,0.47
70,457,0.0032,BellState,Medium,157,ibm_kingston,269,0.906,466.77,Online,0.001002,0.003847,0.943,Heron r2,0.883
134,985,0.0456,Grover,High,250,ibm_torino,367,0.848,243.26,Online,0.001253,0.019593,0.972,Heron r1,0.257
72,1708,0.0435,QuantumFourier,Medium,118,ibm_pittsburgh,175,0.771,285.01,Online,0.00075,0.004669,0.784,Heron r3,0.312
111,1161,0.0065,Grover,High,50,ibm_pittsburgh,241,0.937,439.23,Online,0.00075,0.004503,0.899,Heron r3,0.847
165,254,0.0301,BellState,High,590,ibm_marrakesh,169,0.844,97.56,Online,0.000912,0.003278,0.946,Heron r2,0.518
54,626,0.0459,BellState,Medium,238,ibm_marrakesh,210,0.783,225.73,Online,0.000944,0.003112,0.872,Heron r2,0.275
77,1519,0.0498,Grover,Low,432,ibm_marrakesh,225,0.822,349.93,Online,0.00092,0.003259,0.837,Heron r2,0.224
169,1280,0.0262,BellState,High,310,ibm_kingston,308,0.787,331.64,Online,0.000987,0.003549,0.938,Heron r2,0.527
12,1025,0.0371,BellState,High,352,ibm_kingston,317,0.906,303.65,Online,0.000997,0.003821,0.958,Heron r2,0.397
174,359,0.0316,BellState,Medium,66,ibm_marrakesh,392,0.932,707.54,Online,0.000919,0.003309,0.854,Heron r2,0.459
88,678,0.0104,VQE,Medium,575,ibm_pittsburgh,96,0.961,183.08,Online,0.00079,0.004742,0.957,Heron r3,0.834
98,1565,0.0371,QAOA,Medium,378,ibm_brisbane,201,0.896,198.97,Online,0.0007,0.003013,0.948,Eagle r3,0.419
41,1458,0.0058,BellState,High,441,ibm_fez,2,0.968,2.08,Online,0.001279,0.004496,0.816,Heron r2,0.93
194,747,0.023,QAOA,High,355,ibm_brisbane,234,0.922,412.49,Online,0.00067,0.003126,0.957,Eagle r3,0.613
99,354,0.0264,BellState,High,529,ibm_marrakesh,138,0.965,215.64,Online,0.000959,0.003198,0.973,Heron r2,0.602
147,465,0.0215,QAOA,High,309,ibm_torino,71,0.785,61.82,Online,0.001179,0.01999,0.784,Heron r1,0.655
149,1571,0.0028,QAOA,High,533,ibm_torino,233,0.81,244.2,Online,0.001194,0.020377,0.721,Heron r1,0.881
106,861,0.04,Grover,High,316,ibm_fez,258,0.939,299.47,Online,0.001287,0.004827,0.948,Heron r2,0.381
113,1746,0.0237,BellState,Low,202,ibm_fez,94,0.854,159.99,Online,0.001259,0.004784,0.75,Heron r2,0.633
21,1876,0.0268,QuantumFourier,High,146,ibm_torino,107,0.973,87.55,Online,0.001225,0.02083,0.754,Heron r1,0.61
62,1904,0.024,Grover,Medium,278,ibm_kingston,57,0.821,61.14,Online,0.000981,0.003635,0.879,Heron r2,0.628
51,432,0.0293,VQE,Low,45,ibm_kingston,68,0.846,125.02,Online,0.00102,0.003779,0.928,Heron r2,0.556
50,166,0.0371,VQE,Medium,567,ibm_marrakesh,117,0.949,61.7,Online,0.000929,0.003302,0.825,Heron r2,0.454
48,1071,0.0312,Grover,Low,301,ibm_brisbane,331,0.754,228.05,Online,0.000716,0.003141,0.747,Eagle r3,0.441
123,1131,0.0225,QAOA,Low,101,ibm_fez,380,0.917,289.13,Online,0.001298,0.004645,0.839,Heron r2,0.592
153,1394,0.0345,QAOA,High,144,ibm_pittsburgh,67,0.843,78.52,Online,0.000764,0.004506,0.985,Heron r3,0.48
188,1607,0.0162,VQE,High,576,ibm_kingston,15,0.904,22.49,Online,0.000989,0.00385,0.764,Heron r2,0.764
150,1657,0.0232,VQE,Low,126,ibm_fez,140,0.806,146.42,Online,0.00133,0.004435,0.749,Heron r2,0.62
98,633,0.0274,Grover,High,495,ibm_pittsburgh,257,0.917,179.28,Online,0.000758,0.004603,0.937,Heron r3,0.546
17,1341,0.0375,VQE,Medium,143,ibm_brisbane,180,0.817,262.86,Online,0.000666,0.003148,0.75,Eagle r3,0.403
143,674,0.0191,Grover,Low,308,ibm_fez,332,0.853,484.65,Online,0.001362,0.004555,0.866,Heron r2,0.639
61,1002,0.013,QuantumFourier,Medium,509,ibm_fez,302,0.767,314.15,Online,0.001322,0.004689,0.74,Heron r2,0.714
75,838,0.0422,QAOA,Medium,226,ibm_pittsburgh,129,0.798,220.15,Online,0.000751,0.004404,0.797,Heron r3,0.347
39,684,0.0345,Grover,Medium,42,ibm_brisbane,366,0.866,565.19,Online,0.000713,0.003005,0.767,Eagle r3,0.409
188,608,0.0497,BellState,Low,133,ibm_pittsburgh,213,0.893,288.42,Online,0.000772,0.004388,0.758,Heron r3,0.24
46,1223,0.0098,BellState,Low,60,ibm_marrakesh,299,0.845,320.94,Online,0.000972,0.003107,0.95,Heron r2,0.771
162,1159,0.0101,VQE,High,272,ibm_marrakesh,237,0.901,380.76,Online,0.000987,0.00335,0.909,Heron r2,0.793
10,1839,0.033,QuantumFourier,Low,152,ibm_marrakesh,294,0.881,377.46,Online,0.000985,0.003052,0.834,Heron r2,0.454
194,632,0.0425,VQE,High,359,ibm_marrakesh,287,0.882,215.85,Online,0.00098,0.00315,0.831,Heron r2,0.323
190,1090,0.0134,VQE,Low,495,ibm_kingston,340,0.77,586.79,Online,0.000935,0.003804,0.785,Heron r2,0.694
115,1563,0.0214,VQE,Low,257,ibm_kingston,120,0.85,129.92,Online,0.00098,0.003698,0.721,Heron r2,0.654
